s,a,s',reward,case,amount
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-20.33,186881,25000
"W_Complete_preaccepted_appl,0,0,0,0,0",A_CANCELLED,"A_CANCELLED,0,0,0,0,0",0.0,186881,25000
"A_CANCELLED,0,0,0,0,0",END,END,0.0,186881,25000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186884,21612
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186884,21612
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-0.62,186884,21612
"W_Fix_incomplete_submission,0,0,0,0,1",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,1",0.0,186884,21612
"A_PREACCEPTED,0,0,0,0,1",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,1",-5.85,186884,21612
"W_Complete_preaccepted_appl,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,186884,21612
"A_DECLINED,0,0,0,0,1",END,END,0.0,186884,21612
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186887,15000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186887,15000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186887,15000
"A_DECLINED,0,0,0,0,0",END,END,0.0,186887,15000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186890,5500
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186890,5500
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-1.01,186890,5500
"W_Fix_incomplete_submission,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,186890,5500
"A_DECLINED,0,0,0,0,1",END,END,0.0,186890,5500
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186893,5000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186893,5000
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-1.38,186893,5000
"W_Fix_incomplete_submission,0,0,0,0,1",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,1",0.0,186893,5000
"A_PREACCEPTED,0,0,0,0,1",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,1",0.0,186893,5000
"W_Complete_preaccepted_appl,0,0,0,0,1",A_CANCELLED,"A_CANCELLED,0,0,0,0,1",0.0,186893,5000
"A_CANCELLED,0,0,0,0,1",END,END,0.0,186893,5000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186896,12500
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186896,12500
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-0.82,186896,12500
"W_Fix_incomplete_submission,0,0,0,0,1",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,1",0.0,186896,12500
"A_PREACCEPTED,0,0,0,0,1",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,1",-6.62,186896,12500
"W_Complete_preaccepted_appl,0,0,0,0,1",A_CANCELLED,"A_CANCELLED,0,0,0,0,1",0.0,186896,12500
"A_CANCELLED,0,0,0,0,1",END,END,0.0,186896,12500
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186899,4500
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186899,4500
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186899,4500
"A_DECLINED,0,0,0,0,0",END,END,0.0,186899,4500
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186902,5000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186902,5000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,186902,5000
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",0.0,186902,5000
"W_Complete_preaccepted_appl,0,0,0,0,0",A_CANCELLED,"A_CANCELLED,0,0,0,0,0",0.0,186902,5000
"A_CANCELLED,0,0,0,0,0",END,END,0.0,186902,5000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186905,5000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186905,5000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,186905,5000
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-1.5,186905,5000
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,186905,5000
"A_ACCEPTED,0,0,0,0,0",A_CANCELLED,"A_CANCELLED,0,0,0,0,0",0.0,186905,5000
"A_CANCELLED,0,0,0,0,0",END,END,0.0,186905,5000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186908,7500
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186908,7500
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-0.9,186908,7500
"W_Fix_incomplete_submission,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,186908,7500
"A_DECLINED,0,0,0,0,1",END,END,0.0,186908,7500
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186911,1000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186911,1000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186911,1000
"A_DECLINED,0,0,0,0,0",END,END,0.0,186911,1000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186914,25000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186914,25000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,186914,25000
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-5.93,186914,25000
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,186914,25000
"A_ACCEPTED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,186914,25000
"O_SELECTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,186914,25000
"A_FINALIZED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,186914,25000
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,186914,25000
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-0.19,186914,25000
"W_Call_after_offer,1,0,1,0,0",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,0",0.0,186914,25000
"O_SENT_BACK,1,0,1,1,0",W_Assess_application,"W_Assess_application,1,0,1,1,0",-16.37,186914,25000
"W_Assess_application,1,0,1,1,0",O_ACCEPTED,"O_ACCEPTED,1,0,1,1,0",3750.0,186914,25000
"O_ACCEPTED,1,0,1,1,0",A_APPROVED,"A_APPROVED,1,0,1,1,0",0.0,186914,25000
"A_APPROVED,1,0,1,1,0",A_REGISTERED,"A_REGISTERED,1,0,1,1,0",0.0,186914,25000
"A_REGISTERED,1,0,1,1,0",A_ACTIVATED,"A_ACTIVATED,1,0,1,1,0",0.0,186914,25000
"A_ACTIVATED,1,0,1,1,0",END,END,0.0,186914,25000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186917,17500
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186917,17500
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,186917,17500
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-3.85,186917,17500
"W_Complete_preaccepted_appl,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186917,17500
"A_DECLINED,0,0,0,0,0",END,END,0.0,186917,17500
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186920,30000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186920,30000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,186920,30000
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-2.53,186920,30000
"W_Complete_preaccepted_appl,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186920,30000
"A_DECLINED,0,0,0,0,0",END,END,0.0,186920,30000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186923,2000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186923,2000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186923,2000
"A_DECLINED,0,0,0,0,0",END,END,0.0,186923,2000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186926,20000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186926,20000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186926,20000
"A_DECLINED,0,0,0,0,0",END,END,0.0,186926,20000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186929,5000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186929,5000
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-0.7,186929,5000
"W_Fix_incomplete_submission,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,186929,5000
"A_DECLINED,0,0,0,0,1",END,END,0.0,186929,5000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186932,5000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186932,5000
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-0.68,186932,5000
"W_Fix_incomplete_submission,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,186932,5000
"A_DECLINED,0,0,0,0,1",END,END,0.0,186932,5000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186935,16000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186935,16000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186935,16000
"A_DECLINED,0,0,0,0,0",END,END,0.0,186935,16000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186938,6000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186938,6000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,186938,6000
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-6.09,186938,6000
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,186938,6000
"A_ACCEPTED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,186938,6000
"O_SELECTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,186938,6000
"A_FINALIZED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,186938,6000
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,186938,6000
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-1.09,186938,6000
"W_Call_after_offer,1,0,1,0,0",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,0",0.0,186938,6000
"O_SENT_BACK,1,0,1,1,0",W_Assess_application,"W_Assess_application,1,0,1,1,0",-11.66,186938,6000
"W_Assess_application,1,0,1,1,0",A_DECLINED,"A_DECLINED,1,0,1,1,0",0.0,186938,6000
"A_DECLINED,1,0,1,1,0",O_DECLINED,"O_DECLINED,1,0,1,1,0",0.0,186938,6000
"O_DECLINED,1,0,1,1,0",END,END,0.0,186938,6000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186941,10000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186941,10000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186941,10000
"A_DECLINED,0,0,0,0,0",END,END,0.0,186941,10000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186944,500
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186944,500
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186944,500
"A_DECLINED,0,0,0,0,0",END,END,0.0,186944,500
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186947,4500
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186947,4500
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186947,4500
"A_DECLINED,0,0,0,0,0",END,END,0.0,186947,4500
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186950,7500
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186950,7500
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-0.61,186950,7500
"W_Fix_incomplete_submission,0,0,0,0,1",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,1",0.0,186950,7500
"A_PREACCEPTED,0,0,0,0,1",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,1",-13.19,186950,7500
"W_Complete_preaccepted_appl,0,0,0,0,1",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,1",0.0,186950,7500
"A_ACCEPTED,0,0,0,0,1",O_SELECTED,"O_SELECTED,0,0,0,0,1",0.0,186950,7500
"O_SELECTED,0,0,0,0,1",A_FINALIZED,"A_FINALIZED,0,0,0,0,1",0.0,186950,7500
"A_FINALIZED,0,0,0,0,1",O_CREATED,"O_CREATED,0,0,0,0,1",0.0,186950,7500
"O_CREATED,0,0,0,0,1",O_SENT,"O_SENT,0,0,1,0,1",0.0,186950,7500
"O_SENT,0,0,1,0,1",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,1",-7.26,186950,7500
"W_Call_after_offer,1,0,1,0,1",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,1",0.0,186950,7500
"O_SENT_BACK,1,0,1,1,1",W_Assess_application,"W_Assess_application,1,0,1,1,1",-22.75,186950,7500
"W_Assess_application,1,0,1,1,1",O_ACCEPTED,"O_ACCEPTED,1,0,1,1,1",1125.0,186950,7500
"O_ACCEPTED,1,0,1,1,1",A_APPROVED,"A_APPROVED,1,0,1,1,1",0.0,186950,7500
"A_APPROVED,1,0,1,1,1",A_REGISTERED,"A_REGISTERED,1,0,1,1,1",0.0,186950,7500
"A_REGISTERED,1,0,1,1,1",A_ACTIVATED,"A_ACTIVATED,1,0,1,1,1",0.0,186950,7500
"A_ACTIVATED,1,0,1,1,1",END,END,0.0,186950,7500
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186953,5000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186953,5000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,186953,5000
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-5.25,186953,5000
"W_Complete_preaccepted_appl,0,0,0,0,0",A_CANCELLED,"A_CANCELLED,0,0,0,0,0",0.0,186953,5000
"A_CANCELLED,0,0,0,0,0",END,END,0.0,186953,5000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186956,5000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186956,5000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186956,5000
"A_DECLINED,0,0,0,0,0",END,END,0.0,186956,5000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186959,5000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186959,5000
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-1.0,186959,5000
"W_Fix_incomplete_submission,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,186959,5000
"A_DECLINED,0,0,0,0,1",END,END,0.0,186959,5000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186962,1500
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186962,1500
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-0.7,186962,1500
"W_Fix_incomplete_submission,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,186962,1500
"A_DECLINED,0,0,0,0,1",END,END,0.0,186962,1500
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186965,2500
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186965,2500
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-1.74,186965,2500
"W_Fix_incomplete_submission,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,186965,2500
"A_DECLINED,0,0,0,0,1",END,END,0.0,186965,2500
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186968,15000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186968,15000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,186968,15000
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-6.98,186968,15000
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,186968,15000
"A_ACCEPTED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,186968,15000
"O_SELECTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,186968,15000
"A_FINALIZED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,186968,15000
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,186968,15000
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-1.47,186968,15000
"W_Call_after_offer,1,0,1,0,0",A_CANCELLED,"A_CANCELLED,1,0,1,0,0",0.0,186968,15000
"A_CANCELLED,1,0,1,0,0",O_CANCELLED,"O_CANCELLED,1,0,1,0,0",0.0,186968,15000
"O_CANCELLED,1,0,1,0,0",END,END,0.0,186968,15000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186971,6500
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186971,6500
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186971,6500
"A_DECLINED,0,0,0,0,0",END,END,0.0,186971,6500
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186974,5000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186974,5000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186974,5000
"A_DECLINED,0,0,0,0,0",END,END,0.0,186974,5000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186977,5000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186977,5000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186977,5000
"A_DECLINED,0,0,0,0,0",END,END,0.0,186977,5000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186980,2500
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186980,2500
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Assess_fraud,"W_Assess_fraud,0,0,0,0,0",-0.15,186980,2500
"W_Assess_fraud,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,186980,2500
"A_DECLINED,0,0,0,0,0",END,END,0.0,186980,2500
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186983,8000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186983,8000
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,186983,8000
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-25.2,186983,8000
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,186983,8000
"A_ACCEPTED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,186983,8000
"O_SELECTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,186983,8000
"A_FINALIZED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,186983,8000
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,186983,8000
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-5.58,186983,8000
"W_Call_after_offer,1,0,1,0,0",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,0",0.0,186983,8000
"O_SENT_BACK,1,0,1,1,0",W_Assess_application,"W_Assess_application,1,0,1,1,0",-19.11,186983,8000
"W_Assess_application,1,0,1,1,0",W_Call_missing_information,"W_Call_missing_information,1,1,1,1,0",-23.75,186983,8000
"W_Call_missing_information,1,1,1,1,0",W_Assess_application,"W_Assess_application,1,1,1,1,0",-8.53,186983,8000
"W_Assess_application,1,1,1,1,0",W_Call_missing_information,"W_Call_missing_information,1,2,1,1,0",-8.0,186983,8000
"W_Call_missing_information,1,2,1,1,0",W_Assess_application,"W_Assess_application,1,2,1,1,0",-27.57,186983,8000
"W_Assess_application,1,2,1,1,0",O_ACCEPTED,"O_ACCEPTED,1,2,1,1,0",1200.0,186983,8000
"O_ACCEPTED,1,2,1,1,0",A_APPROVED,"A_APPROVED,1,2,1,1,0",0.0,186983,8000
"A_APPROVED,1,2,1,1,0",A_REGISTERED,"A_REGISTERED,1,2,1,1,0",0.0,186983,8000
"A_REGISTERED,1,2,1,1,0",A_ACTIVATED,"A_ACTIVATED,1,2,1,1,0",0.0,186983,8000
"A_ACTIVATED,1,2,1,1,0",END,END,0.0,186983,8000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186986,5000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186986,5000
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-0.28,186986,5000
"W_Fix_incomplete_submission,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,186986,5000
"A_DECLINED,0,0,0,0,1",END,END,0.0,186986,5000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186989,15000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186989,15000
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-2.39,186989,15000
"W_Fix_incomplete_submission,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,186989,15000
"A_DECLINED,0,0,0,0,1",END,END,0.0,186989,15000
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,186992,10000
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,186992,10000
